Order Tracker,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Security,Side,Order Qty,Order Price,Order Value,Order Status,Remaining Qty,Reject Reason,Contra Broker,Account ID,Last Filled Quantity,Filled Qty,TIF,Expiry Date,Disclose Qty,Minimum Qty,Order Date and Time,Client Order Id,Last Change Time,Execution Id,Trader Report Id,Exchange Order Id,Exchange
TJL.N0000,SELL,70,36.70,"2,569.00",FILLED,0,,DSA,CAS/92390-LI/0,70,70,DAY,,0,0,2026-01-08 08:55:47.0,92390LI0-woukLJAEm,2026-01-08 14:25:48,E0Pqg3CETbIn,,O0Pqg82H2YF1,CSE
MELS.N0000,SELL,5,178.25,891.25,FILLED,0,,HDF,CAS/92390-LI/0,5,5,DAY,,0,0,2026-01-08 08:36:10.0,92390LI0-wo997qIJe,2026-01-08 14:06:10,E0Pqg3CETYEE,,O0Pqg82H2ZPx,CSE
CCS.N0000,SELL,10,112.00,"1,120.00",FILLED,0,,NBS,CAS/92390-LI/0,10,10,DAY,,0,0,2026-01-08 04:00:00.0,92390LI0-woriNvFbQ,2026-01-08 09:30:03,E0Pqg3CESeXI,,O0Pqg82H29RN,CSE
TJL.N0000,BUY,71,34.60,"2,456.60",FILLED,0,,CAS,CAS/92390-LI/0,71,71,DAY,,0,0,2026-01-06 04:18:03.0,92390LI0-woxZGQ9KI,2026-01-06 09:48:04,E0PpEHuSZFkI,,O0PpEMkV8lEr,CSE
ACL.N0000,SELL,20,99.00,"1,980.00",FILLED,0,,CSC,CAS/92390-LI/0,20,20,DAY,,0,0,2026-01-02 08:42:21.0,92390LI0-woHQOw0Hl,2026-01-02 14:12:21,E0PmKIIfKj0t,,O0PmKN8hty87,CSE
HNB.N0000,BUY,1,400.00,400.00,FILLED,0,,AMA,CAS/92390-LI/0,1,1,DAY,,0,0,2026-01-02 08:10:07.0,92390LI0-woTL5zA76,2026-01-02 13:40:07,E0PmKIIfKfiK,,O0PmKN8htxHN,CSE
NTB.N0000,BUY,1,314.00,314.00,FILLED,0,,LSE,CAS/92390-LI/0,1,1,DAY,,0,0,2026-01-02 08:09:30.0,92390LI0-worJuAjle,2026-01-02 13:39:30,E0PmKIIfKfeX,,O0PmKN8htxG5,CSE
NTB.X0000,BUY,1,394.75,394.75,FILLED,0,,CAS,CAS/92390-LI/0,1,1,DAY,,0,0,2026-01-02 08:09:11.0,92390LI0-wocbOeqNB,2026-01-02 13:39:11,E0PmKIIfKfd3,,O0PmKN8htxFS,CSE
ACL.N0000,SELL,35,97.90,"3,426.50",FILLED,0,,BMS,CAS/92390-LI/0,17,35,DAY,,0,0,2026-01-02 07:46:06.0,92390LI0-wo7N0K4ow,2026-01-02 13:16:07,E0PmKIIfKdcb,,O0PmKN8htwM7,CSE
TKYO.X0000,BUY,150,86.40,"12,960.00",FILLED,0,,CSC,CAS/92390-LI/0,69,150,DAY,,0,0,2025-12-16 05:39:45.0,92390LI0-wojXYY73d,2025-12-16 11:09:45,E0PZzz5tRSWw,,O0Pa03vw0srf,CSE
